LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,target
0.25332272662238,0.6202172658632201,-0.48530133600580677,-0.22864210746638694,-0.22807883140656518,1.3414623777889245,0.5751814161721752,0.01944466326570842,1.3584693687480272,0.897076827308042,0.4680408425857661,-0.5139063882849101,0.39565960922173254,1.1785010172955042,-0.28198948967852794,0.3637829332088455,-0.7741411108004905,-0.19054191021959926,0.4489540359672767,-0.18932060095258404,-0.17921786169943757,-0.15408417200252025,-0.5911573766593069,-0.18931947759313283,-0.18728247987037858,0.597027698923088,1.3085276054666684,1.2926599401978722,0.3341221610842862,0.19841219041781918,-0.19521082879391996,-0.11960738163504785,-0.32485529513737427,0.1138577818952535,0.07399021180968147,-0.2745641735417141,0.2730083389320743,0
-0.3431136142485317,-0.29764510006098743,-0.48530133600580677,-0.41068890393251495,0.28315857588233345,0.016844438086048498,-0.3011199138887394,-0.454563089378406,0.0623009521660674,0.897076827308042,-0.45736834084236133,-1.316790967010431,-0.3119471968913859,-0.3635129699624782,-0.28198948967852794,-0.03107693399271539,-0.7741411108004905,0.10710949083181287,0.02983023067390065,-0.14867030004651796,0.0384128234844192,0.0667414407191974,-0.4192215371808157,-0.14866979353017254,0.041794815901787484,-0.7947482504628332,-0.022279130626560714,0.010751934034379929,-0.30628148391540116,-0.5075627369316484,0.008266256593879346,0.10426865283487051,0.3367398161630732,0.8774548820310862,-0.14223261708818982,0.5271320127258249,-0.11502381792569635,0
-0.4425196710603503,-0.4506221610483554,-0.8276871604634468,-0.22864210746638694,-0.33032631286434494,-0.4648348127149973,-0.4471701355655585,-0.3913620556925241,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,-0.7233545392567853,-0.4888488984196655,-0.3635129699624782,-0.28198948967852794,-0.4259368011942763,-0.7741411108004905,-0.2691509738431395,0.06954917686153327,-0.2797362422399596,-0.34848617239799284,-0.3579231991302596,-0.5051894569200612,-0.27973619507005426,-0.34400175731369353,-0.268966225139263,-0.46588137599097046,-0.4553964318432536,-0.48925395391531185,-0.3792036592317452,-0.3715576361300127,-0.33415524800205293,-0.5138824697946449,-0.6497393182405792,-0.4370819292216507,0.22058735306135427,-0.4254495434119129,0
-0.3431136142485317,0.7731943268505881,-0.14291551154816676,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,0.7212316378489942,1.9154756738421665,-0.4561664144667165,-0.9535313935699448,1.3934500260138936,0.6729664672223812,0.4664202898330444,-0.3635129699624782,-0.28198948967852794,-0.38206348261632506,-0.7741411108004905,-0.128997447596187,0.3991571482096478,-0.15855120181095292,-0.10667429997148531,-0.06348904883463609,-0.5911573766593069,-0.15855223513440422,-0.1109744360311512,-1.506100402371193,-0.46588137599097046,-0.4553964318432536,0.3798652785842639,2.701414205565931,-0.0052988824319739405,-0.10095104542922131,-0.13582812048010356,0.1138577818952535,-0.4567385500305481,-0.8595730660311617,-0.4254495434119129,0
-0.5419257278721689,-0.4506221610483554,-0.14291551154816676,-0.41068890393251495,-0.5348212757799043,-0.2239951873144744,-0.4471701355655585,-0.3913620556925241,-0.19693273115032453,0.897076827308042,-0.22601604498532948,1.0220467188421727,-0.41808821780835365,-0.3635129699624782,-0.28198948967852794,-0.38206348261632506,-0.7741411108004905,-0.15641270821934342,-0.6181221302676269,-0.31185579514980766,-0.37266735964064357,-0.44851832229814376,0.26852182073314984,-0.3118562093388432,-0.3759808413946374,-0.268966225139263,-0.24408025330876557,-0.22232224890443686,-0.3977677189153565,-0.25084458153184197,-0.41225305320757255,-0.4554214333399254,-0.32485529513737427,-0.49701989821341264,-0.47639517083944544,-0.8595730660311617,-0.4254495434119129,0
-0.04489544381307585,-0.29764510006098743,0.8842419618247532,-0.41068890393251495,-0.5348212757799043,-0.2239951873144744,-0.3011199138887394,-0.17015843779193734,-0.19693273115032453,0.897076827308042,0.0053362508717023915,1.0220467188421727,-0.1704258356687622,-0.3635129699624782,-0.28198948967852794,-0.3381901640383739,-0.7741411108004905,0.04024982461819678,-0.8149384009287313,-0.31789213906437735,-0.37266735964064357,-0.442856127100151,1.3861047773433435,-0.31789101308987056,-0.37741574862085564,-0.7947482504628332,-0.24408025330876557,-0.22232224890443686,-0.12330901391549047,-0.3792036592317452,-0.4258181922334258,-0.43676509713409883,-0.2775985014730566,-0.9551781582949123,-0.24051572113267677,-0.8595730660311617,-0.38664632772613583,0
-0.24370755743671307,-0.6035992220357234,-0.48530133600580677,-0.41068890393251495,-0.22807883140656518,-0.4648348127149973,-0.5932203572423775,-0.7705682578078157,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,1.0220467188421727,-0.5949899193366333,-0.3635129699624782,-0.28198948967852794,-0.0749502525706666,0.08148853797899899,0.01759027247048588,-0.24701675245482152,-0.2455270079703606,-0.1550366744567868,-0.04084026804266505,-0.24728569770232428,-0.2455260374717869,-0.1595033208729163,1.2774514964006494,-0.46588137599097046,-0.4553964318432536,-0.5807401889152671,-0.8284604311814063,-0.290166801974893,0.1322531571436103,-0.37211208880169194,-0.6497393182405792,-0.24051572113267677,-0.19079090013722524,-0.15382703361147343,0
-0.7407378414958061,-0.4506221610483554,-0.8276871604634468,-0.41068890393251495,-0.5348212757799043,-0.2239951873144744,-0.4471701355655585,-0.04375637042017356,-0.19693273115032453,0.897076827308042,-0.45736834084236133,-0.7233545392567853,-0.4534685581140096,-0.3635129699624782,-0.28198948967852794,-0.5575567569281299,1.792747835537978,-0.2172578019493078,-0.3317900256612611,-0.2982087236121611,-0.34848617239799284,-0.3862341751202234,-0.24728569770232428,-0.2982092920828453,-0.35389294364273766,-0.268966225139263,-0.24408025330876557,-0.22232224890443686,-0.4435108364153342,0.32677126811772234,-0.33086221905245283,-0.40878059282535906,-0.4193688824660096,-0.8024587382677457,-0.6139915165017272,-0.8595730660311617,-0.5806624061550212,0
-0.6413317846839875,-0.6035992220357234,-0.48530133600580677,-0.22864210746638694,-0.023583868491005737,-0.4648348127149973,-0.5932203572423775,-0.7073672241219336,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,1.0220467188421727,-0.6303702596422892,-0.3635129699624782,-0.28198948967852794,-0.38206348261632506,0.9371181867584886,-0.07668465436628655,-0.17350706100308372,-0.2522247994079703,-0.2033990489420883,-0.2446792951704044,-0.3332536174415699,-0.252223366760938,-0.20990242187469635,1.2774514964006494,-0.46588137599097046,-0.4553964318432536,-0.6264833064152449,-0.7642808923314548,-0.23590624587147982,-0.24087356697292028,0.005942260512849461,0.7247354620039197,-0.3781120667949585,0.7920240392450467,-0.38664632772613583,0
-0.6413317846839875,-0.4506221610483554,-0.48530133600580677,-0.41068890393251495,-0.5348212757799043,-0.2239951873144744,-0.4471701355655585,0.6198544832815868,-0.19693273115032453,0.897076827308042,-0.22601604498532948,1.0220467188421727,-0.5242292387253215,-0.3635129699624782,-0.28198948967852794,-0.6891767126619835,-0.7741411108004905,-0.17879251280967512,-0.5297919365070709,-0.3078000977064412,-0.37266735964064357,-0.4541805174961365,0.09658598125465835,-0.3078006659820435,-0.36738752059043117,-0.268966225139263,-0.24408025330876557,-0.22232224890443686,-0.5349970714152895,0.5193098846675771,-0.41225305320757255,-0.46474960144283867,-0.23034170780873892,0.26657720192242,-0.6336481373106245,-0.8595730660311617,-0.6970720532123523,0
-0.3431136142485317,-0.29764510006098743,0.19947031290947326,-0.41068890393251495,-0.5348212757799043,-0.10357537461421296,-0.3011199138887394,-0.29656050516370125,-0.19693273115032453,1.8223809377470352,-0.22601604498532948,-0.1299181115031394,-0.27656685658573,-0.3635129699624782,-0.28198948967852794,-0.25044352688247146,-0.7741411108004905,0.02038774804427734,-0.4100422778518207,-0.2744503602065945,-0.22758023618473905,-0.2333549047744189,-0.16131777796307864,-0.2744498511319702,-0.22185729500099827,-0.7947482504628332,-0.022279130626560714,-0.10578515743502846,-0.2605383664154235,-0.12248550383193887,-0.22234110684562652,-0.23154539887000702,-0.041314533151468213,-0.19158105815907955,-0.39776868760385586,-0.8595730660311617,-0.3090398963545817,0
-0.7407378414958061,-0.6035992220357234,-0.8276871604634468,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,-0.5932203572423775,2.1998803254286345,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,1.0220467188421727,-0.6657505999479452,-0.3635129699624782,-0.28198948967852794,-0.8646699869737884,-0.7741411108004905,-0.30467891363029115,-0.918681917090458,-0.3241309983439757,-0.4693921086112466,-0.5844110070499701,3.3633669313459937,-0.32413095027111194,-0.46013250731875466,1.2774514964006494,-0.46588137599097046,-0.4553964318432536,-0.6722264239152225,5.332775298413947,-0.5479044434661055,-0.5860157867807111,-0.6083960571232803,-1.2606169983492452,-0.7712444829729063,-0.8595730660311617,-0.8522849159554606,0
-0.6413317846839875,-0.14466803907361953,0.19947031290947326,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,-0.1550696922119203,0.6198544832815868,-0.4561664144667165,-0.9535313935699448,0.0053362508717023915,0.14934608979269373,-0.13504549536310628,-0.3635129699624782,-0.28198948967852794,-0.5136834383501787,-0.7741411108004905,-0.10605814789109698,-0.43197662126887143,-0.29234717432824336,-0.3001237979126913,-0.3352744183382886,-0.0753498582238329,-0.29234635688145677,-0.3047755856126919,-1.0421750859092191,-0.46588137599097046,-0.4553964318432536,-0.12330901391549047,0.6476689623674804,-0.38512277515586596,-0.28751440748748663,-0.32485529513737427,-0.19158105815907955,-0.49605179164834284,-0.8595730660311617,-0.5418591904692441,0
-0.7407378414958061,-0.6035992220357234,-0.48530133600580677,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,-0.5932203572423775,2.1998803254286345,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,1.0220467188421727,-0.6303702596422892,-0.3635129699624782,-0.28198948967852794,-0.8646699869737884,0.9371181867584886,-0.3858057052702437,-1.0372459355610029,-0.32448859581743295,-0.4693921086112466,-0.6127219830399339,-0.9350290556162897,-0.3244885477372959,-0.4694916493953808,1.2774514964006494,-0.46588137599097046,-0.4553964318432536,-0.6264833064152449,-0.5717422757816,-0.5614695824919587,-0.6233284591923641,-0.6556528507875979,-1.8714946784579114,-0.555021654075035,-0.8595730660311617,-0.8522849159554606,0
-0.6413317846839875,-0.14466803907361953,-0.14291551154816676,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,-0.1550696922119203,0.08264569695159041,-0.4561664144667165,-0.9535313935699448,0.0053362508717023915,0.14934608979269373,-0.1704258356687622,-0.3635129699624782,-0.28198948967852794,-0.3381901640383739,-0.7741411108004905,-0.1773937750227794,-0.3442392476006683,-0.2931402953395719,-0.32430498515534206,-0.38057197992223063,-0.16131777796307864,-0.29313916986850036,-0.3290883956928853,-1.0421750859092191,-0.46588137599097046,-0.4553964318432536,-0.16905213141546815,0.5193098846675771,-0.33086221905245283,-0.3994524247224458,-0.2775985014730566,-0.19158105815907955,-0.47639517083944544,-0.8595730660311617,-0.38664632772613583,0
-0.6413317846839875,0.7731943268505881,-0.8276871604634468,2.684106635991661,-0.5348212757799043,-0.4648348127149973,0.7212316378489942,-0.29656050516370125,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,-2.1196755457359515,0.7140826719726359,1.435503348505168,-0.28198948967852794,0.4954028889426991,1.792747835537978,0.02724156320006646,1.7703500218214987,0.6954188235271295,0.6671236917933387,0.7631914500723069,-0.7630932161377982,0.695418234846752,0.657829508712892,0.6588844077846846,-0.46588137599097046,-0.4553964318432536,0.7000671010841075,0.19841219041781918,0.8221745981450765,0.6919432433184062,0.6675373718132969,2.0992102422484185,0.19192993666306582,0.7981081317269371,1.0102694369618386,0
-0.6413317846839875,-0.6035992220357234,-0.48530133600580677,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,-0.5932203572423775,-0.6441661904360517,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,1.0220467188421727,-0.6303702596422892,-0.3635129699624782,-0.28198948967852794,-0.4259368011942763,-0.7741411108004905,-0.14606204859631494,-0.6916318217193647,-0.31550507582639825,-0.39684854688329435,-0.47116710309011484,0.5264255799508868,-0.3155070299819773,-0.3888788838774985,1.2774514964006494,-0.46588137599097046,-0.4553964318432536,-0.6264833064152449,-0.5717422757816,-0.4665136093109857,-0.4554214333399254,-0.37211208880169194,-0.3443004781862461,-0.5353650332661376,-0.8595730660311617,-0.46425275909769,0
-0.04489544381307585,-0.14466803907361953,0.5418561373671132,-0.41068890393251495,-0.22807883140656518,-0.2239951873144744,-0.009019470535101205,-0.5177641230642879,-0.19693273115032453,0.897076827308042,0.4680408425857661,1.0220467188421727,-0.13504549536310628,-0.3635129699624782,-0.28198948967852794,0.7147694818324553,0.08148853797899899,0.03843146549523229,0.016788188642140787,-0.17684426843010628,-0.034130738243533056,-0.012529292052701249,-0.4192215371808157,-0.1768451473774126,-0.03477118878709711,-1.1968168580632104,-0.24408025330876557,-0.22232224890443686,-0.16905213141546815,-0.4433831980816968,-0.018864021457827226,-0.007669364400088672,0.19496943517012016,0.5720160419767532,0.15261669504527103,-0.49967559537165346,0.5446308487325138,0
0.3527287834341986,-0.14466803907361953,1.2266277862823933,-0.22864210746638694,0.5899010202556726,-0.2239951873144744,-0.009019470535101205,-0.422962572535465,-0.19693273115032453,0.897076827308042,0.4680408425857661,1.0220467188421727,-0.028904474446138508,-0.3635129699624782,-0.28198948967852794,0.4076562517867967,-0.7741411108004905,0.2601314047182061,-0.40470689702064616,-0.2434716695204206,-0.08249311272883454,-0.0918000248245999,-0.16131777796307864,-0.24347193109626497,-0.0721593894342909,-1.1968168580632104,-0.24408025330876557,-0.22232224890443686,-0.03182277891553514,-0.5075627369316484,-0.05955943853538709,-0.11027921353213459,0.5730237844846615,0.41929662194958656,0.27055641989865536,0.5102837566221288,0.3118115546178514,0
-0.7407378414958061,-0.4506221610483554,-0.48530133600580677,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,-0.4471701355655585,-0.04375637042017356,-0.4561664144667165,-0.9535313935699448,-0.45736834084236133,-0.7233545392567853,-0.4888488984196655,-0.3635129699624782,-0.28198948967852794,-0.5575567569281299,-0.7741411108004905,-0.14913927172748553,-0.7704768940022769,-0.31921149201662047,-0.39684854688329435,-0.49947807908007863,0.9562651786471151,-0.3192105200193556,-0.4081050284535135,-0.268966225139263,-0.46588137599097046,-0.4553964318432536,-0.48925395391531185,0.32677126811772234,-0.49364388736269227,-0.4834059376486652,-0.4193688824660096,-0.49701989821341264,-0.6139915165017272,-0.8595730660311617,-0.5806624061550212,0
0.15391666981056137,-0.14466803907361953,0.19947031290947326,0.13545148546586905,0.07866361296677399,0.2576840634865714,-0.1550696922119203,0.08264569695159041,0.32153463548245936,0.897076827308042,0.23668854672873427,1.0220467188421727,-0.2058061759744181,-0.3635129699624782,-0.28198948967852794,-0.46981011977222753,-0.7741411108004905,-0.17879251280967512,-0.44442584320827866,-0.3016959919967288,-0.34848617239799284,-0.4032207607142017,-0.0753498582238329,-0.3016965603964844,-0.35018475642891506,-1.0421750859092191,0.19952199205564414,0.2438261169731967,-0.2147952489154458,-0.18666504268189035,-0.3986879141817193,-0.39012425661953254,-0.37211208880169194,-0.3443004781862461,-0.22085910032377937,1.4804625039266288,-0.38664632772613583,0
-0.6413317846839875,0.16128608290111637,0.5418561373671132,-0.41068890393251495,-0.5348212757799043,-0.4648348127149973,0.1370307511417179,0.6198544832815868,-0.4561664144667165,-0.9535313935699448,0.4680408425857661,0.42861029108852683,0.21875790769345296,-0.3635129699624782,-0.28198948967852794,-0.3381901640383739,-0.7741411108004905,-0.06885172275967046,-0.1812137222036692,-0.251762171152042,-0.2033990489420883,-0.17673295279449128,-0.3332536174415699,-0.251763202579647,-0.2058153546629397,-1.2896019213556051,-0.46588137599097046,-0.4553964318432536,0.24263592608433088,0.9685666566172383,-0.27660166294903965,-0.10095104542922131,-0.2775985014730566,-0.19158105815907955,-0.41742530841275327,-0.8595730660311617,-0.38664632772613583,0
